Handle	Index	FileName	Volume	Group Size	Loop	Fade In	Fade Out	Defer Inst	Stop Inst	Duration	Compound	Reverb	Falloff	Cache	Async Only	Priority	Stream	Stereo	Tracking	Solo	Music Vol	Block 1	Block 2	Block 3
ESOUND_ASSASSIN_CHARGEUP_PHOENIX_3	2293	none.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_ASSASSIN_CHARGEUP_THUNDER_1	2294	none.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_ASSASSIN_CHARGEUP_THUNDER_2	2295	none.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_ASSASSIN_CHARGEUP_THUNDER_3	2296	none.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_ASSASSIN_CHARGEUP_TIGER_1	2297	skill\assassin\tigera.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	255	0	0	1	0	0	-1	-1	-1
ESOUND_ASSASSIN_CHARGEUP_TIGER_2	2298	skill\assassin\tigerb.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	255	0	0	1	0	0	-1	-1	-1
ESOUND_ASSASSIN_CHARGEUP_TIGER_3	2299	skill\assassin\tigerc.wav	180	0	0	0	0	0	0	0	0	1	1	0	0	255	0	0	1	0	0	-1	-1	-1
ESOUND_ASSASSIN_CLOAKOFDARKNESS	2300	skill\assassin\cloak.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_ASSASSIN_FADE	2301	skill\assassin\fade.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_ASSASSIN_KICK_1	2302	skill\assassin\kick1.wav	255	5	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_ASSASSIN_KICK_2	2303	skill\assassin\kick2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_ASSASSIN_KICK_3	2304	skill\assassin\kick3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_ASSASSIN_KICK_4	2305	skill\assassin\kick4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_ASSASSIN_KICK_5	2306	skill\assassin\kick5.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_ASSASSIN_PSYCHICHAMMER	2307	skill\assassin\hammer.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_ASSASSIN_SHADOW_DEATH_1	2308	skill\assassin\shadowdeath1.wav	255	3	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_ASSASSIN_SHADOW_DEATH_2	2309	skill\assassin\shadowdeath2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_ASSASSIN_SHADOW_DEATH_3	2310	skill\assassin\shadowdeath3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_ASSASSIN_SHADOW_DEATH_4	2311	none.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_ASSASSIN_SHADOW_HIT_1	2312	skill\assassin\shadowhit1.wav	255	5	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_ASSASSIN_SHADOW_HIT_2	2313	skill\assassin\shadowhit2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_ASSASSIN_SHADOW_HIT_3	2314	skill\assassin\shadowhit3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_ASSASSIN_SHADOW_HIT_4	2315	skill\assassin\shadowhit4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_ASSASSIN_SHADOW_HIT_5	2316	skill\assassin\shadowhit5.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_ASSASSIN_SHADOW_KICK_1	2317	skill\assassin\shadowkick1.wav	255	5	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_ASSASSIN_SHADOW_KICK_2	2318	skill\assassin\shadowkick2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_ASSASSIN_SHADOW_KICK_3	2319	skill\assassin\shadowkick3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_ASSASSIN_SHADOW_KICK_4	2320	skill\assassin\shadowkick4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_ASSASSIN_SHADOW_KICK_5	2321	skill\assassin\shadowkick5.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_ASSASSIN_QUICKNESS	2322	skill\assassin\quickness.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_ASSASSIN_STATICFIELD	2323	skill\assassin\staticfield.wav	60	0	1	1	3	1	0	0	-1	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_ASSASSIN_SUMMON	2324	skill\assassin\summon.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_ASSASSIN_VENOM	2325	skill\necromancer\poisoncast.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_DRUID_ARCTICBLAST	2326	skill\druid\arcticblast.wav	255	0	1	0	6	0	0	0	-1	1	1	0	0	100	0	0	1	0	0	23433	-1	-1
ESOUND_DRUID_BOULDEREREMERGE	2327	skill\druid\emerge1.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_DRUID_BOULDEREXPLODE_1	2328	skill\druid\explode1.wav	255	3	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_DRUID_BOULDEREXPLODE_2	2329	skill\druid\explode2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_DRUID_BOULDEREXPLODE_3	2330	skill\druid\explode3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_DRUID_BOULDERLOOP	2331	skill\druid\boulderloop2.wav	255	0	1	0	3	1	0	0	-1	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_DRUID_CYCLONEARMOR	2332	skill\druid\cyclonearmor.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_DRUID_FIRECAST_A	2333	skill\druid\firecasta.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_DRUID_FIRECAST_B	2334	skill\druid\firecastb.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_DRUID_HURRICANE	2335	skill\druid\hurricane.wav	150	0	1	3	15	0	0	0	-1	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_DRUID_METEOR_1	2336	none.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_DRUID_METEOR_2	2337	none.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_DRUID_METEOR_3	2338	none.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_DRUID_METEOR_4	2339	none.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_DRUID_METEOR_EXPLODE_1	2340	skill\sorceress\largefireimpact1.wav	255	6	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_DRUID_METEOR_EXPLODE_2	2341	skill\sorceress\largefireimpact2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_DRUID_METEOR_EXPLODE_3	2342	skill\sorceress\largefireimpact3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_DRUID_METEOR_EXPLODE_4	2343	combat\explosion\explosionlarge2.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_DRUID_METEOR_EXPLODE_5	2344	combat\explosion\explosionlarge4.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_DRUID_METEOR_EXPLODE_6	2345	combat\explosion\explosionlarge5.wav	200	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_DRUID_MORPH	2346	skill\druid\morph.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_DRUID_SHOCKWAVE	2347	skill\druid\shockwave.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_DRUID_SUMMON	2348	skill\druid\summon.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_DRUID_TORNADO	2349	skill\druid\tornado.wav	120	0	1	8	9	0	0	0	-1	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_DRUID_TWISTER	2350	monster\countess\mistloop.wav	120	0	1	8	9	0	0	0	-1	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_DRUID_VOLCANO	2351	skill\druid\volcano.wav	255	0	1	0	6	0	0	0	4	1	1	0	0	100	0	0	1	0	0	20327	-1	-1
ESOUND_DRUID_WINDCAST	2352	skill\druid\windcast.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_PALADIN_AURA_BLESSEDAIM	2353	skill\paladin\blessedaim.wav	168	0	0	0	0	1	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_PALADIN_AURA_CLEANSING	2354	skill\paladin\cleansing.wav	168	0	0	0	0	1	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_PALADIN_AURA_CONCENTRATION	2355	skill\paladin\concentration.wav	168	0	0	0	0	1	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_PALADIN_AURA_DEFIANCE	2356	skill\paladin\defiance.wav	168	0	0	0	0	1	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_PALADIN_AURA_FANATACISM	2357	skill\paladin\fanaticism.wav	168	0	0	0	0	1	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_PALADIN_AURA_HOLYFIRE	2358	skill\paladin\holyfire.wav	168	0	0	0	0	1	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_PALADIN_AURA_HOLYLIGHT	2359	skill\paladin\holylight.wav	168	0	0	0	0	1	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_PALADIN_AURA_HOLYWIND	2360	skill\paladin\holywind.wav	168	0	0	0	0	1	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_PALADIN_AURA_MEDITATION	2361	skill\paladin\meditation.wav	168	0	0	0	0	1	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_PALADIN_AURA_MIGHT	2362	skill\paladin\might.wav	168	0	0	0	0	1	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_PALADIN_AURA_PRAYER	2363	skill\paladin\prayer.wav	168	0	0	0	0	1	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_PALADIN_AURA_PURIFICATION	2364	skill\paladin\purification.wav	168	0	0	0	0	1	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_PALADIN_AURA_REDEMPTION	2365	skill\paladin\redemption.wav	168	0	0	0	0	1	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_PALADIN_AURA_RESISTCOLD	2366	skill\paladin\resistcold.wav	168	0	0	0	0	1	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_PALADIN_AURA_RESISTFIRE	2367	skill\paladin\resistfire.wav	168	0	0	0	0	1	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_PALADIN_AURA_RESISTLIGHTNING	2368	skill\paladin\resistlightning.wav	168	0	0	0	0	1	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_PALADIN_AURA_SALVATION	2369	skill\paladin\salvation.wav	168	0	0	0	0	1	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_PALADIN_AURA_SANCTUARY	2370	skill\paladin\sanctuary.wav	168	0	0	0	0	1	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_PALADIN_AURA_STAMINA	2371	skill\paladin\stamina.wav	224	0	0	0	0	1	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_PALADIN_AURA_THORNS	2372	skill\paladin\thorns.wav	168	0	0	0	0	1	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_PALADIN_BLESSEDHAMMER_1	2373	skill\paladin\hammerlaunch1.wav	224	3	1	0	6	0	0	0	4	1	1	0	0	100	0	0	1	0	0	20655	-1	-1
ESOUND_PALADIN_BLESSEDHAMMER_2	2374	skill\paladin\hammerlaunch2.wav	224	0	1	0	6	0	0	0	4	1	1	0	0	100	0	0	1	0	0	20655	-1	-1
ESOUND_PALADIN_BLESSEDHAMMER_3	2375	skill\paladin\hammerlaunch3.wav	224	0	1	0	6	0	0	0	4	1	1	0	0	100	0	0	1	0	0	20655	-1	-1
ESOUND_PALADIN_CHARGE	2376	skill\paladin\charge.wav	224	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_PALADIN_CONVERSION	2377	skill\paladin\conversion.wav	224	0	0	0	0	0	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_PALADIN_HANDOFGOD_CAST	2378	skill\paladin\handofgod.wav	180	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_PALADIN_HANDOFGOD_BOLT	2379	skill\paladin\handofgodbolt.wav	224	0	0	0	0	0	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_PALADIN_HOLYBOLT_CAST	2380	skill\paladin\bolthammercast.wav	224	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_PALADIN_HOLYBOLT_1	2381	skill\paladin\holybolt1.wav	224	3	1	0	6	0	0	0	4	1	1	0	0	100	0	0	1	0	0	26537	-1	-1
ESOUND_PALADIN_HOLYBOLT_2	2382	skill\paladin\holybolt2.wav	224	0	1	0	6	0	0	0	4	1	1	0	0	100	0	0	1	0	0	27948	-1	-1
ESOUND_PALADIN_HOLYBOLT_3	2383	skill\paladin\holybolt3.wav	224	0	1	0	6	0	0	0	4	1	1	0	0	100	0	0	1	0	0	25046	-1	-1
ESOUND_PALADIN_HOLYBOLT_IMPACT_1	2384	skill\paladin\vengeanceimpact1.wav	224	3	0	0	0	0	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_PALADIN_HOLYBOLT_IMPACT_2	2385	skill\paladin\vengeanceimpact2.wav	224	0	0	0	0	0	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_PALADIN_HOLYBOLT_IMPACT_3	2386	skill\paladin\vengeanceimpact3.wav	224	0	0	0	0	0	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_PALADIN_HOLYSHIELD	2387	skill\paladin\holyshield.wav	224	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_PALADIN_REDEEMED_SOUL	2388	skill\paladin\redemption.wav	224	0	0	0	0	0	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_PALADIN_SACRIFICE	2389	skill\paladin\sacrifice.wav	224	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_PALADIN_THORNS_HIT	2390	skill\paladin\thornhit.wav	120	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_PALADIN_VENGEANCE	2391	skill\paladin\vengeance.wav	224	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_PALADIN_ZEAL	2392	skill\paladin\zeal.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_BLIZZARD_LOOP	2393	skill\sorceress\blizzloop.wav	180	0	1	18	18	0	0	0	-1	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_BLIZZARD_IMPACT_1	2394	skill\sorceress\blizzboom1.wav	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_BLIZZARD_IMPACT_2	2395	skill\sorceress\blizzboom2.wav	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_BLIZZARD_IMPACT_3	2396	skill\sorceress\blizzboom3.wav	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_CAST_COLD	2397	skill\sorceress\coldcast.wav	210	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_CAST_LIGHTNING	2398	skill\sorceress\eleccast.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_CAST_FIRE	2399	skill\sorceress\firecast.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_CHARGEDBOLT_1	2400	skill\sorceress\chargedbolt1.wav	180	1	1	0	6	0	0	0	4	1	1	0	0	100	0	0	1	0	0	14427	-1	-1
ESOUND_SORCERESS_CHARGEDBOLT_2	2401	none.wav	0	0	1	0	6	0	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_CHARGEDBOLT_3	2402	none.wav	0	0	1	0	6	0	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_ENCHANT	2403	skill\sorceress\enchant.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_ENERGYSHIELD	2404	skill\sorceress\energyshield.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_ENERGYSHIELD_HIT_1	2405	skill\sorceress\energyshieldhit1.wav	255	5	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_ENERGYSHIELD_HIT_2	2406	skill\sorceress\energyshieldhit2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_ENERGYSHIELD_HIT_3	2407	skill\sorceress\energyshieldhit3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_ENERGYSHIELD_HIT_4	2408	skill\sorceress\energyshieldhit4.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_ENERGYSHIELD_HIT_5	2409	skill\sorceress\energyshieldhit5.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_FIREBOLT_1	2410	skill\sorceress\firebolt1.wav	255	3	1	0	6	0	0	0	4	1	1	0	0	100	0	0	1	0	0	29707	-1	-1
ESOUND_SORCERESS_FIREBOLT_2	2411	skill\sorceress\firebolt2.wav	255	0	1	0	6	0	0	0	4	1	1	0	0	100	0	0	1	0	0	27256	-1	-1
ESOUND_SORCERESS_FIREBOLT_3	2412	skill\sorceress\firebolt3.wav	255	0	1	0	6	0	0	0	4	1	1	0	0	100	0	0	1	0	0	33623	-1	-1
ESOUND_SORCERESS_FIREBOLT_IMPACT_1	2413	skill\sorceress\largefireimpact1.wav	255	3	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_FIREBOLT_IMPACT_2	2414	skill\sorceress\largefireimpact2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_FIREBOLT_IMPACT_3	2415	skill\sorceress\largefireimpact3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_FIREBALL_1	2416	skill\sorceress\fireball1.wav	255	3	1	0	6	0	0	0	4	1	1	0	0	100	0	0	1	0	0	24309	-1	-1
ESOUND_SORCERESS_FIREBALL_2	2417	skill\sorceress\fireball2.wav	255	0	1	0	6	0	0	0	4	1	1	0	0	100	0	0	1	0	0	15168	-1	-1
ESOUND_SORCERESS_FIREBALL_3	2418	skill\sorceress\fireball3.wav	255	0	1	0	6	0	0	0	4	1	1	0	0	100	0	0	1	0	0	15650	-1	-1
ESOUND_SORCERESS_FIREBALL_IMPACT_1	2419	skill\sorceress\boom1.wav	255	3	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_FIREBALL_IMPACT_2	2420	skill\sorceress\boom2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_FIREBALL_IMPACT_3	2421	skill\sorceress\boom3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_FROSTNOVA	2422	skill\sorceress\novaice.wav	255	0	0	0	6	0	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_FROZENARMOR	2423	skill\sorceress\frozenarmor.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_GLACIALSPIKE_1	2424	skill\sorceress\icespike1.wav	255	3	1	0	6	0	0	0	4	1	1	0	0	100	0	0	1	0	0	24220	-1	-1
ESOUND_SORCERESS_GLACIALSPIKE_2	2425	skill\sorceress\icespike2.wav	255	0	1	0	6	0	0	0	4	1	1	0	0	100	0	0	1	0	0	30578	-1	-1
ESOUND_SORCERESS_GLACIALSPIKE_3	2426	skill\sorceress\icespike3.wav	255	0	1	0	6	0	0	0	4	1	1	0	0	100	0	0	1	0	0	28407	-1	-1
ESOUND_SORCERESS_ICEBOLT_1	2427	skill\sorceress\icebolt1.wav	255	3	1	0	6	0	0	0	4	1	1	0	0	100	0	0	1	0	0	31512	-1	-1
ESOUND_SORCERESS_ICEBOLT_2	2428	skill\sorceress\icebolt2.wav	255	0	1	0	6	0	0	0	4	1	1	0	0	100	0	0	1	0	0	28611	-1	-1
ESOUND_SORCERESS_ICEBOLT_3	2429	skill\sorceress\icebolt3.wav	255	0	1	0	6	0	0	0	4	1	1	0	0	100	0	0	1	0	0	31347	-1	-1
ESOUND_SORCERESS_ICEBLAST_IMPACT_1	2430	skill\sorceress\blastimpact1.wav	255	3	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_ICEBLAST_IMPACT_2	2431	skill\sorceress\blastimpact2.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_ICEBLAST_IMPACT_3	2432	skill\sorceress\blastimpact3.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_INFERNO	2433	skill\sorceress\infernoloop.wav	255	0	1	6	6	0	0	0	-1	1	1	0	0	100	0	0	1	0	0	22857	-1	-1
ESOUND_SORCERESS_LIGHTNING_1	2434	skill\sorceress\lightning1.wav	220	3	1	0	12	0	0	0	4	1	1	0	0	100	0	0	1	0	0	19263	-1	-1
ESOUND_SORCERESS_LIGHTNING_2	2435	skill\sorceress\lightning2.wav	220	0	1	0	12	0	0	0	4	1	1	0	0	100	0	0	1	0	0	19455	-1	-1
ESOUND_SORCERESS_LIGHTNING_3	2436	skill\sorceress\lightning3.wav	220	0	1	0	12	0	0	0	4	1	1	0	0	100	0	0	1	0	0	17599	-1	-1
ESOUND_SORCERESS_METEOR	2437	skill\sorceress\meteorlaunch.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_METEOR_IMPACT	2438	skill\sorceress\meteorimpact.wav	255	0	0	0	0	0	0	0	4	1	2	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_NOVA	2439	skill\sorceress\novaelec.wav	255	0	0	0	6	0	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_SHIVERARMOR	2440	skill\sorceress\shivers.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_TELEPORT	2441	skill\sorceress\teleport.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_TELEKINESIS	2442	skill\sorceress\telekinesis.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_THUNDER_CAST	2443	skill\sorceress\thundercast.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_SORCERESS_THUNDER_BOLT	2444	skill\sorceress\thunderbolt.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_NECROMANCER_AMPLIFYDAMAGE	2445	skill\necromancer\amplifydamage.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_NECROMANCER_ATTRACT	2446	skill\necromancer\attract.wav	255	0	0	0	0	0	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_NECROMANCER_BONE_CAST	2447	skill\necromancer\bonecast.wav	255	0	0	0	0	0	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
